# Region = CEP
index  ra  dec  j  h  k  ch1  ch2  ch3  ch4  m24  uj  uh  uk  uch1  uch2  uch3  uch4  um24  ak  class
124685  342.45789  62.189501  -100.000  -100.000  14.6920  13.8502  13.6610  13.1567  12.8539  -100.000  10.0000  10.0000  0.0930000  0.0219529  0.0201672  0.0488423  0.133339  10.0000  0.00000  2
124966  342.96259  62.190041  15.9050  14.7420  14.0060  12.9974  12.5920  12.2014  11.5665  -100.000  0.100000  0.0820000  0.0630000  0.0115797  0.00878852  0.0246855  0.0493025  10.0000  0.342504  2
125197  346.27462  62.138903  14.5090  13.4790  13.0500  12.7958  12.5936  12.1295  11.0623  7.32691  0.0410000  0.0440000  0.0330000  0.00613521  0.00712255  0.0195953  0.0348979  0.0511874  0.413914  2
125429  343.54935  62.188650  16.5430  15.5600  14.8270  14.2273  13.9221  13.4048  12.5501  -100.000  0.174000  0.142000  0.117000  0.0228328  0.0203332  0.104362  0.164108  10.0000  0.0599975  2
125431  343.17304  62.191157  15.9470  14.4250  13.6560  12.4561  11.9187  11.3849  10.2799  6.15241  0.0930000  0.0570000  0.0460000  0.00702532  0.00503852  0.0283028  0.0612594  0.0652476  0.881108  2
125850  346.26586  62.142364  15.1310  14.0750  13.5780  13.0133  12.8242  12.5769  12.1450  9.74432  0.0490000  0.0430000  0.0430000  0.00678182  0.00705905  0.0241194  0.0714202  0.263398  0.392615  2
125930  343.90343  62.187729  14.6630  13.3080  12.3240  10.8469  10.2397  10.1039  9.46569  6.42394  0.0390000  0.0330000  0.0250000  0.00276608  0.00289887  0.00579129  0.00888907  0.0474248  0.418829  2
126010  342.59892  62.195774  -100.000  -100.000  -100.000  14.8870  14.5247  14.2588  13.5656  -100.000  10.0000  10.0000  10.0000  0.0264011  0.0285987  0.0875798  0.126866  10.0000  0.00000  2
126248  343.12969  62.195143  -100.000  -100.000  -100.000  14.2207  13.5229  12.7977  11.7616  8.14134  10.0000  10.0000  10.0000  0.0164581  0.0117673  0.0627647  0.106594  0.179758  0.00000  2
126357  344.13151  62.187125  14.3570  13.1840  12.6620  12.0742  11.7849  11.3555  10.7483  6.62208  0.0330000  0.0290000  0.0260000  0.00549824  0.00478311  0.0277614  0.0716898  0.0811330  0.555056  2
126705  344.21477  62.187409  15.5550  14.3610  13.8000  13.4726  13.2457  13.0521  12.4178  -100.000  0.0620000  0.0480000  0.0520000  0.00860867  0.00785561  0.0463241  0.106820  10.0000  0.552489  2
126712  343.25633  62.196342  16.2160  15.0100  14.4230  13.7470  13.3690  12.9261  11.7574  -100.000  0.121000  0.0910000  0.0850000  0.0225424  0.0235277  0.135332  0.218435  10.0000  0.547606  2
126773  343.02182  62.197912  13.5860  12.3990  11.8480  11.2303  10.9137  10.5376  9.85565  7.29300  0.0340000  0.0310000  0.0300000  0.00354608  0.00361053  0.00635757  0.0170533  0.0544196  0.550586  2
126936  344.14238  62.189311  14.8880  13.6590  13.1040  12.4198  12.0577  11.7701  11.3787  -100.000  0.0420000  0.0350000  0.0350000  0.00459920  0.00477592  0.0264255  0.0448154  10.0000  0.613469  2
126945  343.02423  62.198434  15.1950  14.0660  13.6960  12.7569  12.4522  12.0093  11.1248  -100.000  0.0600000  0.0500000  0.0550000  0.00995475  0.00984348  0.0180501  0.0351155  10.0000  0.556842  2
127109  343.33238  62.197615  13.7730  12.5650  12.0070  11.2438  10.8698  10.3399  9.61624  6.45660  0.0280000  0.0250000  0.0210000  0.00354948  0.00314887  0.0177061  0.0442784  0.0580802  0.577433  2
127304  343.37509  62.198402  15.4550  14.3250  13.6840  12.7381  12.3682  11.8652  11.1978  8.94997  0.0620000  0.0530000  0.0420000  0.00796432  0.00735219  0.0386727  0.0986146  0.381364  0.377528  2
127354  342.85121  62.201186  15.3900  14.6100  14.0770  13.5866  13.4144  13.1406  12.7956  -100.000  0.0700000  0.0680000  0.0630000  0.00908752  0.00961031  0.0534471  0.0936933  10.0000  0.00000  2
127941  348.80660  62.057422  15.1550  14.3450  14.0640  13.6404  13.2813  12.7971  12.3664  -100.000  0.0460000  0.0450000  0.0590000  0.00944037  0.00899709  0.0446092  0.0626075  10.0000  0.201299  2
128263  343.18151  62.203573  14.0890  12.8950  12.3210  11.3633  10.9385  10.6870  10.2169  7.46476  0.0260000  0.0260000  0.0220000  0.00440279  0.00355592  0.0204539  0.0588802  0.184367  0.540537  2
128495  343.80513  62.199730  15.3170  14.3130  13.7260  13.3039  13.0634  12.9003  12.1750  8.38519  0.0600000  0.0520000  0.0470000  0.00784712  0.00815406  0.0321870  0.0680222  0.188544  0.227481  2
129271  345.17024  62.182847  16.7960  15.9390  15.2490  14.0670  13.7681  13.4446  12.2925  -100.000  0.192000  0.199000  0.157000  0.0180148  0.0161650  0.121567  0.139282  10.0000  0.00000  2
129404  343.78607  62.203842  15.9750  15.0060  14.3620  13.9482  13.6780  13.4198  12.9712  -100.000  0.107000  0.0920000  0.0760000  0.0133202  0.0134920  0.0782445  0.227468  10.0000  0.119622  2
129520  343.32217  62.207960  15.0000  13.5010  12.7660  11.4845  11.0022  10.5186  9.96151  6.62583  0.0490000  0.0310000  0.0260000  0.00488239  0.00363911  0.0286523  0.0775549  0.152308  0.875910  2
129569  343.38344  62.207663  16.5460  14.7380  14.1050  13.5003  12.8347  11.9107  9.92637  4.76733  0.161000  0.0760000  0.0670000  0.0237671  0.00962914  0.0626747  0.0544736  0.0347566  1.27158  2
130322  342.95544  62.213204  -100.000  11.0280  10.4370  9.23040  8.63068  7.99605  6.85413  3.44759  10.0000  0.0290000  0.0280000  0.00254894  0.00245682  0.00204040  0.00167555  0.00224452  0.00000  2
130663  342.95585  62.214416  -100.000  12.8370  12.0990  11.0332  10.6786  9.95636  8.84348  -100.000  10.0000  0.0380000  0.0270000  0.00571829  0.00600278  0.0121679  0.00611292  10.0000  0.327192  2
131078  343.30264  62.214536  16.9170  15.1580  14.3790  13.3416  12.8010  12.4988  11.5501  -100.000  0.226000  0.101000  0.0770000  0.0135339  0.0124112  0.0819798  0.176743  10.0000  0.00000  2
132505  345.27185  62.194113  14.4920  13.4650  12.8590  12.1970  11.8699  11.3861  10.2447  6.82886  0.0370000  0.0440000  0.0320000  0.00406859  0.00405711  0.0141546  0.0342961  0.0365866  0.246465  2
132523  343.60505  62.218266  -100.000  15.2230  14.4020  13.6085  13.2348  12.7755  12.1836  10.4867  10.0000  0.107000  0.0850000  0.0122993  0.00954764  0.0680327  0.199188  0.733165  0.465324  2
133454  343.33172  62.224013  15.2440  14.1250  13.3230  12.5197  12.0161  11.4834  10.6547  7.07110  0.0530000  0.0440000  0.0340000  0.00838754  0.00581243  0.0478864  0.119743  0.170567  0.212108  2
134678  345.74843  62.192311  13.5340  12.5080  12.0810  11.5401  11.3635  11.0849  10.6885  6.25299  0.0260000  0.0300000  0.0250000  0.00273508  0.00346863  0.00921631  0.0146371  0.0296213  0.409414  2
137113  343.99183  62.232732  12.9940  12.0300  11.5230  10.6159  10.3280  9.98046  9.67499  7.41773  0.0240000  0.0190000  0.0210000  0.00288577  0.00294833  0.00450109  0.00889662  0.0587725  0.237624  2
137258  343.01614  62.240519  -100.000  -100.000  -100.000  14.8519  14.5048  13.9426  13.4957  -100.000  10.0000  10.0000  10.0000  0.0157454  0.0196942  0.0806321  0.119338  10.0000  0.00000  2
137264  342.54629  62.241913  15.3880  14.2340  13.7880  12.7079  12.3919  12.1104  11.6211  9.32535  0.0500000  0.0500000  0.0480000  0.00494857  0.00540672  0.0156519  0.0306336  0.161314  0.583157  2
137546  343.65753  62.237605  15.5390  14.3870  13.8710  13.3473  13.1281  12.6892  11.6049  -100.000  0.0680000  0.0560000  0.0520000  0.0234648  0.0149984  0.150553  0.0373616  10.0000  0.527289  2
137727  344.60692  62.226830  16.8690  15.8140  15.1800  14.8010  14.4542  13.8964  13.5227  -100.000  0.202000  0.188000  0.173000  0.0209610  0.0186406  0.0753092  0.0976174  10.0000  0.102770  2
137814  348.68094  62.103427  15.5030  13.9250  13.1420  11.8529  11.2396  10.7040  9.89521  7.34076  0.0710000  0.0430000  0.0350000  0.00395728  0.00395503  0.00827742  0.0113561  0.0661021  0.956989  2
138128  348.68102  62.104629  -100.000  -100.000  -100.000  13.1681  12.4551  12.0498  11.2644  -100.000  10.0000  10.0000  10.0000  0.00919518  0.00880673  0.0197222  0.0261768  10.0000  0.00000  2
138239  342.72268  62.245435  14.1670  12.9790  12.5040  11.6711  11.2611  10.9137  10.1601  8.19765  0.0320000  0.0330000  0.0280000  0.00439244  0.00430803  0.00818796  0.00623725  0.0396001  0.618947  2
138283  344.69817  62.227433  15.3480  14.2070  13.8810  13.3178  13.0492  12.7624  12.1995  -100.000  0.0750000  0.0620000  0.0570000  0.00965325  0.0104180  0.0457905  0.0362543  10.0000  0.569473  2
139802  344.69901  62.232851  13.7260  12.6830  12.2300  11.6253  11.3603  11.0860  10.3128  7.34484  0.0260000  0.0280000  0.0240000  0.00291134  0.00350930  0.00907665  0.0131908  0.0739798  0.412457  2
140106  346.27834  62.199298  14.5260  13.5780  13.1010  12.7446  12.4823  12.1294  11.4458  8.46716  0.0350000  0.0390000  0.0310000  0.00583580  0.00553001  0.0214191  0.0451976  0.118191  0.239841  2
140326  343.73283  62.247321  -100.000  -100.000  -100.000  14.4776  13.9440  13.8298  13.2034  -100.000  10.0000  10.0000  10.0000  0.0158917  0.0136669  0.0761077  0.173403  10.0000  0.00000  2
141270  342.77626  62.256240  12.4030  11.3490  10.7310  9.82618  9.51747  9.17869  8.73241  6.69017  0.0240000  0.0220000  0.0200000  0.00176491  0.00234494  0.00292565  0.00367675  0.0331961  0.278225  2
142468  344.38013  62.247218  11.4940  10.5380  9.63200  8.56691  8.39367  7.78379  6.95105  2.35264  0.0210000  0.0220000  0.0170000  0.00146102  0.00209763  0.00162031  0.00143298  0.00197353  0.00000  2
142649  342.75347  62.260988  12.0290  11.3550  10.9390  9.96656  9.36666  8.48925  7.07280  4.06457  0.0220000  0.0220000  0.0190000  0.00176912  0.00227855  0.00212496  0.00115786  0.00274337  0.00000  2
142770  342.94554  62.260980  -100.000  14.5000  -100.000  12.5406  12.2372  11.8230  11.2640  9.28431  10.0000  0.0700000  10.0000  0.00712122  0.00574594  0.0170645  0.0327939  0.146986  0.00000  2
142860  345.93548  62.218273  14.2400  13.0960  12.4670  11.7136  11.2650  11.0049  10.4756  7.99873  0.0320000  0.0350000  0.0310000  0.00335771  0.00346475  0.00788117  0.0133051  0.0863695  0.410745  2
145058  343.94579  62.261499  13.0240  11.9760  11.5460  10.8385  10.4855  10.2294  9.64968  6.74773  0.0230000  0.0190000  0.0210000  0.00315215  0.00285836  0.00575790  0.0119342  0.0314176  0.441522  2
145981  343.76839  62.266378  15.3870  14.1830  13.5830  12.8270  12.2540  11.6626  10.7855  7.76183  0.0590000  0.0470000  0.0420000  0.00590319  0.00538180  0.0176526  0.0354663  0.146698  0.532489  2
147399  343.84062  62.270652  15.3920  14.3420  13.7720  12.3590  11.8096  11.3618  10.6172  8.45090  0.0620000  0.0530000  0.0490000  0.00528689  0.00448264  0.0123654  0.0159554  0.274077  0.316007  2
147485  343.22840  62.275599  15.8380  14.4300  13.9100  13.2292  12.9044  12.3937  11.7616  -100.000  0.0870000  0.0580000  0.0570000  0.00778992  0.00764768  0.0374946  0.106777  10.0000  0.850526  2
148358  343.65291  62.275743  15.0450  13.7540  13.0770  12.1563  11.5153  11.0628  10.1727  6.99512  0.0500000  0.0390000  0.0310000  0.00454350  0.00408028  0.00890523  0.0130039  0.0320523  0.599588  2
148498  342.40320  62.281440  16.5120  15.3910  14.5510  14.0096  13.7009  13.3492  12.9403  -100.000  0.140000  0.127000  0.0930000  0.00899309  0.0131015  0.0632531  0.188867  10.0000  0.180348  2
148696  343.35866  62.279184  15.8730  14.2210  13.1720  12.1847  11.7277  11.3395  10.6086  7.78363  0.0950000  0.0540000  0.0400000  0.00631917  0.00534395  0.0165821  0.0381607  0.145221  0.829763  2
148697  343.31970  62.279288  13.0580  11.2780  10.0410  8.41623  7.66663  7.24614  6.47132  3.23345  0.0250000  0.0220000  0.0170000  0.00140131  0.00217160  0.00145754  0.00255274  0.00399552  0.859810  2
148770  343.06508  62.281144  14.4450  13.0100  12.0480  10.9564  10.4202  10.0282  9.52348  6.52426  0.0390000  0.0260000  0.0250000  0.00268513  0.00308066  0.00510145  0.00917142  0.0445386  0.565831  2
148983  343.98330  62.274666  16.3810  15.8740  15.0690  14.5533  14.1973  14.0713  13.2386  -100.000  0.139000  0.198000  0.162000  0.0151575  0.0175150  0.0977307  0.167416  10.0000  0.00000  2
151305  342.57709  62.290662  15.8820  14.8210  14.3870  13.8398  13.3599  12.9006  12.2721  8.74129  0.0870000  0.0690000  0.0720000  0.0105945  0.00929637  0.0382269  0.0653869  0.110535  0.458447  2
151460  343.06739  62.289794  13.9350  12.8950  12.4310  11.6836  11.3250  10.9289  10.2202  8.51099  0.0280000  0.0280000  0.0260000  0.00467754  0.00404642  0.0100406  0.0307669  0.232091  0.397590  2
152121  343.20233  62.291398  16.1430  14.9920  14.5320  14.0356  13.8141  13.3642  12.6734  -100.000  0.121000  0.0930000  0.0900000  0.0161044  0.0132177  0.0627563  0.131327  10.0000  0.577179  2
152399  343.40461  62.290927  14.8020  13.5640  12.9040  12.1300  11.6703  11.2653  10.6625  7.90583  0.0380000  0.0290000  0.0280000  0.00453605  0.00451888  0.0158990  0.0436445  0.231844  0.531220  2
152769  343.70249  62.289881  13.1170  11.8680  11.1450  10.4271  10.1631  9.94401  9.41360  6.15103  0.0260000  0.0220000  0.0200000  0.00207769  0.00261953  0.00465140  0.00733234  0.0283891  0.490745  2
152983  345.03295  62.271983  16.1270  14.6100  13.5650  12.3701  11.9218  11.4934  11.0885  7.20579  0.0950000  0.0730000  0.0460000  0.00637908  0.00502515  0.0270313  0.0730916  0.0670938  0.619495  2
152994  343.57416  62.291719  8.34500  6.58900  -100.000  5.23470  4.88681  4.35550  4.16457  3.67343  0.0210000  0.0210000  10.0000  0.00290416  0.00253526  0.000975599  0.000583562  0.0312677  0.00000  2
153238  344.77845  62.277117  14.8840  13.7940  13.2240  12.5653  12.2307  11.6908  10.8917  7.82036  0.0560000  0.0620000  0.0440000  0.00561551  0.00567471  0.0156328  0.0342669  0.117574  0.379398  2
154269  343.33964  62.297382  -100.000  -100.000  -100.000  13.7956  12.8675  12.3241  11.8724  -100.000  10.0000  10.0000  10.0000  0.0125377  0.00914504  0.0458969  0.138087  10.0000  0.00000  2
155102  344.79868  62.282839  15.2150  14.3880  13.8900  13.0949  12.6903  12.2839  11.5548  -100.000  0.0450000  0.0610000  0.0480000  0.00745177  0.00678135  0.0352847  0.0775031  10.0000  0.0287815  2
155118  342.91518  62.302194  -100.000  -100.000  -100.000  13.7796  12.9524  12.2924  11.4175  7.26976  10.0000  10.0000  10.0000  0.0120730  0.00891170  0.0212240  0.0230138  0.0555763  0.00000  2
155339  344.78307  62.283755  -100.000  15.4170  14.4010  13.4743  12.7908  12.2613  11.7576  -100.000  10.0000  0.123000  0.0700000  0.0110003  0.00825639  0.0433326  0.128419  10.0000  0.00000  2
155432  343.18075  62.301885  16.0860  14.7870  14.1380  13.6102  13.2857  12.8942  12.3683  -100.000  0.125000  0.0840000  0.0690000  0.00957861  0.00924582  0.0419237  0.0899464  10.0000  0.638004  2
155763  349.68738  62.115042  11.3570  10.5890  9.79000  8.74628  8.30647  7.43513  6.13922  3.38848  0.0300000  0.0360000  0.0280000  0.00254316  0.00282235  0.00172160  0.000812926  0.00183158  0.00000  2
156033  342.98116  62.304733  12.9300  11.7100  10.9160  9.73840  9.29335  8.89835  8.37050  5.73561  0.0210000  0.0230000  0.0180000  0.00182395  0.00226325  0.00267173  0.00460324  0.0431439  0.379525  2
156186  342.91549  62.305454  -100.000  -100.000  -100.000  14.3634  13.7132  13.2618  12.3769  -100.000  10.0000  10.0000  10.0000  0.0199326  0.0156245  0.0437965  0.0647287  10.0000  0.00000  2
156571  342.91450  62.306603  -100.000  -100.000  -100.000  13.6469  13.0899  12.4556  11.7678  7.76321  10.0000  10.0000  10.0000  0.0116289  0.00900434  0.0366453  0.0556249  0.0570129  0.00000  2
156785  343.39006  62.304880  -100.000  16.0570  15.0270  13.7595  13.2422  12.7395  11.9648  9.34464  10.0000  0.228000  0.138000  0.0122068  0.0100630  0.0514806  0.101462  0.553165  0.00000  2
157026  343.37426  62.305728  -100.000  -100.000  -100.000  11.0432  10.3758  9.75034  8.89120  5.44613  10.0000  10.0000  10.0000  0.00612935  0.00448443  0.00744347  0.0146323  0.0293552  0.00000  2
157109  343.37563  62.306119  14.6090  12.4070  11.3200  10.4903  10.0724  9.69920  9.10628  -100.000  0.0420000  0.0260000  0.0230000  0.00268083  0.00320487  0.00560731  0.0241161  10.0000  1.66647  2
157875  343.83310  62.304536  11.4900  10.6980  9.87200  8.81084  8.42820  7.96380  7.10400  3.37664  0.0220000  0.0220000  0.0190000  0.00187658  0.00224832  0.00182232  0.00215750  0.00489358  0.00000  2
158487  346.28106  62.260133  7.93900  7.52000  7.09100  6.71894  6.44061  6.07464  5.64850  4.45608  0.0260000  0.0270000  0.0210000  0.00166908  0.00214626  0.00110916  0.000822835  0.0583199  0.00000  2
158513  343.13179  62.311703  13.5440  12.4500  11.8410  11.0840  10.7861  10.5228  9.73302  6.00558  0.0350000  0.0290000  0.0220000  0.00641343  0.00684522  0.0176602  0.0312800  0.305431  0.349889  2
159187  344.00949  62.306653  16.0860  15.1670  14.6650  13.9811  13.7007  13.4421  12.7566  -100.000  0.117000  0.110000  0.106000  0.0136841  0.0138037  0.0608431  0.133842  10.0000  0.170904  2
159191  343.58913  62.310801  15.3790  14.3710  13.8760  13.3294  13.0767  13.0007  12.3539  -100.000  0.0590000  0.0570000  0.0530000  0.0221172  0.0134722  0.159417  0.579143  10.0000  0.318383  2
159510  348.62460  62.178569  12.1160  11.6710  11.3350  10.9877  10.7329  10.5383  10.1959  9.13568  0.0250000  0.0330000  0.0210000  0.00240500  0.00320559  0.00703971  0.0164660  0.255203  0.00000  2
159636  344.22775  62.305415  13.6170  12.6060  12.1770  11.8109  11.6443  11.3490  10.5560  7.44693  0.0260000  0.0280000  0.0240000  0.00522169  0.00454267  0.0185422  0.0378982  0.0922306  0.383803  2
159946  343.34281  62.314959  16.2450  13.8680  12.6740  11.5630  11.1121  10.5740  9.96375  -100.000  0.140000  0.0470000  0.0310000  0.00485871  0.00621826  0.0154520  0.0433785  10.0000  1.84545  2
159984  348.07548  62.203655  -100.000  -100.000  11.6630  11.1489  10.9326  10.7126  10.3145  8.19413  10.0000  10.0000  0.0380000  0.00280121  0.00333040  0.00771702  0.00992101  0.0383501  0.00000  2
161961  344.06123  62.314665  15.3370  14.3530  13.8320  12.6814  12.2638  11.9694  11.5527  8.74742  0.0660000  0.0570000  0.0600000  0.00480895  0.00519711  0.0212793  0.0494279  0.0799017  0.256450  2
162840  343.16006  62.324899  11.3790  10.5500  9.72700  8.46871  7.98791  7.38110  6.14707  3.81199  0.0200000  0.0220000  0.0170000  0.00129895  0.00230226  0.00145499  0.000979827  0.0264890  0.00000  2
163305  343.37394  62.325173  14.3300  12.5770  -100.000  10.5541  10.0492  9.52563  8.65916  4.90830  0.0350000  0.0620000  10.0000  0.00450058  0.00339994  0.00577802  0.0121985  0.0282638  0.00000  2
163375  344.56883  62.312148  -100.000  -100.000  -100.000  14.5549  14.2564  13.9892  13.3979  9.64496  10.0000  10.0000  10.0000  0.0213154  0.0251428  0.0748906  0.0878966  0.102524  0.00000  2
163385  343.37217  62.325318  14.1310  12.5200  -100.000  10.3907  9.94459  9.44099  8.84188  -100.000  0.0610000  0.0310000  10.0000  0.00397664  0.00346312  0.00688993  0.0187229  10.0000  0.00000  2
